SeqNum,MGEMLE,MGEMOM,MAANTH,AWAPAR,APERSA,AMOTSC,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_36,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
4715,6,2,7,0,0,0,1,0.1148499498,,0,0,0,0,0,17,17,17,56,17,43,30,0,0,0,56,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4716,7,2,2,0,0,0,0,0.2462163923,,0,0,0,0,0,17,43,43,82,43,17,17,0,5.5,0,17,43,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4717,4,2,3,0,0,0,0,0.0152698117,,0,0,0,5.5,5.5,17,17,30,30,17,17,30,5.5,17,0,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4719,3,5,1,0,0,0,0,0.0044438769,,0,0,0,30,0,5.5,5.5,5.5,30,5.5,30,30,5.5,5.5,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4720,2,5,3,0,0,0,0,0.1030852367,,0,0,0,30,0,0,30,17,69,5.5,43,17,5.5,5.5,0,43,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4722,2,2,1,0,0,0,1,0.0370320743,,0,0,0,43,5.5,0,17,30,17,30,17,5.5,17,17,0,56,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4724,6,2,2,0,0,0,0,0.5261294914,,0,0,0,17,5.5,5.5,5.5,5.5,30,30,43,17,0,17,0,43,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4726,6,2,4,0,1,0,0,0.405768411,,0,350,0,5.5,5.5,5.5,17,17,82,5.5,43,30,17,5.5,0,43,5.5,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4727,3,5,3,0,0,0,0,0.0481182058,,0,0,0,30,0,0,30,30,56,0,43,5.5,0,0,0,69,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4728,3,0,3,0,0,0,0,0.3251785805,,0,0,0,0,0,0,17,17,82,17,0,43,0,17,0,82,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4729,2,4,3,0,0,0,0,0.4596994889,,0,0,0,30,0,0,17,17,69,17,30,30,0,5.5,0,56,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4730,5,6,3,0,0,0,1,0.0105890897,,0,0,0,17,0,0,17,0,17,43,30,56,0,43,0,0,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4732,5,0,4,0,0,0,1,0.4747686174,,0,0,0,0,0,43,56,43,5.5,56,17,5.5,0,0,5.5,30,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4733,4,2,2,0,0,0,0,0.5385682744,,0,0,0,30,0,0,5.5,5.5,69,5.5,69,17,5.5,5.5,0,17,43,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4734,4,1,4,0,0,0,0,0.4778012854,,0,0,0,17,5.5,5.5,5.5,17,43,5.5,43,17,5.5,17,0,30,30,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4735,1,7,1,0,0,0,0,0.6956043638,,0,0,0,56,0,0,0,0,56,0,43,5.5,0,30,0,56,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4737,4,2,3,0,0,0,0,0.0977943079,,0,0,0,0,0,17,56,5.5,82,0,17,43,0,0,5.5,56,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4738,7,7,0,0,0,0,0,0.47056339,,0,0,0,5.5,0,5.5,56,17,43,17,17,56,0,5.5,0,0,30,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4739,3,6,1,0,0,0,0,0.0126665714,,0,0,0,43,0,5.5,0,0,30,0,56,5.5,0,5.5,0,17,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4740,3,0,4,0,0,0,0,0.0271855444,,0,0,0,5.5,0,0,56,43,43,17,30,17,0,17,0,69,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4741,2,6,0,0,0,0,0,0.5270484395,,0,0,0,43,0,0,0,0,43,5.5,69,0,0,0,0,5.5,43,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4743,4,0,6,0,0,0,0,0.699540926,,0,0,0,0,0,0,82,43,43,30,17,0,0,17,0,56,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4745,5,5,0,0,0,0,0,0.3563293583,,0,0,0,30,0,0,0,30,69,0,0,17,100,17,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4747,4,7,2,0,1,0,0,0.133800854,,0,350,0,30,0,5.5,17,5.5,43,5.5,17,43,30,0,0,17,30,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4748,7,3,0,0,1,0,0,0.0043608784,,0,3000,0,17,0,0,0,0,43,0,43,56,17,17,0,17,30,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4750,6,1,5,0,0,0,0,0.3645318511,,0,0,0,5.5,5.5,5.5,56,43,69,43,30,5.5,0,17,0,30,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4751,1,4,2,0,0,0,0,0.641460738,,0,0,0,30,0,5.5,17,17,43,5.5,56,17,0,5.5,0,43,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4752,2,3,2,0,0,0,0,0.265066127,,0,0,0,30,0,0,17,17,69,17,30,30,0,17,0,56,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4758,5,3,2,0,0,0,0,0.0975850434,,0,0,0,43,5.5,0,17,5.5,56,5.5,43,17,0,0,0,43,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4761,5,5,0,0,0,0,0,0.1826234396,,0,0,0,30,0,0,0,17,43,0,30,17,30,5.5,0,17,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4763,5,0,5,0,0,0,0,0.0794621422,,0,0,0,17,0,0,5.5,5.5,69,5.5,56,17,5.5,5.5,0,17,43,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4764,4,6,1,0,0,0,0,0.2127811584,,0,0,0,56,5.5,5.5,30,30,43,17,43,5.5,0,0,5.5,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4765,7,2,4,0,0,0,0,0.2326069135,,0,0,0,30,0,30,30,30,56,0,56,17,0,0,0,43,30,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4766,3,2,3,0,0,0,0,0.3496280854,,0,0,0,30,0,0,0,0,30,0,56,0,0,30,0,0,69,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4768,5,0,4,0,0,0,0,0.6580438463,,0,0,0,0,17,0,0,0,82,0,56,43,0,0,0,17,17,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4770,3,5,0,0,0,0,0,0.5231813013,,0,0,0,0,0,0,0,0,56,0,100,0,0,17,0,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4772,4,9,0,0,0,0,0,0.4301252353,,0,0,0,43,0,0,0,0,100,0,100,0,17,0,0,0,56,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4773,1,3,2,0,0,0,0,0.3996483788,,0,0,0,30,5.5,5.5,30,17,56,5.5,30,17,5.5,5.5,0,56,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4774,6,8,1,0,0,0,1,0.2155572959,,0,0,0,30,17,0,0,5.5,69,0,82,17,5.5,0,0,5.5,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4775,3,2,1,0,0,0,0,0.4347408714,,0,0,0,17,0,0,17,5.5,82,0,43,30,17,5.5,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4778,7,0,0,0,0,0,0,0.4753572836,,0,0,0,0,0,0,0,0,17,0,30,43,0,30,0,69,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4779,3,4,3,0,0,0,0,0.1561714193,,0,0,0,30,0,0,5.5,5.5,69,17,30,17,0,5.5,0,56,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4780,6,5,2,0,0,0,0,0.0977803567,,0,0,0,56,0,0,0,0,69,0,100,0,0,17,0,30,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4782,5,4,1,0,0,0,0,0.1547456641,,0,0,0,17,5.5,0,17,5.5,56,5.5,56,5.5,5.5,5.5,5.5,30,30,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4783,7,2,2,0,0,0,0,0.2909751075,,0,0,0,43,0,0,0,0,17,56,0,56,0,5.5,0,43,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4785,9,0,5,0,0,0,0,0.6919015798,,0,0,0,0,0,0,0,0,100,0,69,0,0,0,0,30,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4786,5,2,6,0,0,0,0,0.150142355,,0,0,0,17,0,0,30,0,82,30,43,30,0,17,0,30,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4787,5,5,0,1,0,0,0,0.0731593287,,0,0,0,30,0,0,0,17,43,0,30,17,30,5.5,0,17,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4789,0,5,0,0,0,0,0,0.1195018292,,0,0,0,56,5.5,0,5.5,5.5,43,17,17,5.5,0,5.5,0,17,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4791,7,2,3,0,0,0,0,0.2199863569,,0,0,0,17,0,0,0,0,17,0,82,0,0,30,0,30,43,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4793,0,4,2,0,0,0,0,0.5837420791,,0,0,0,17,0,0,0,0,17,0,43,0,0,43,0,82,17,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4794,6,3,3,0,0,0,0,0.6709786903,,0,0,0,0,43,0,56,94,56,56,0,5.5,0,43,0,43,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4798,2,6,2,0,0,0,0,0.5426526659,,0,0,0,43,0,0,0,0,30,0,56,0,0,0,0,0,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4799,7,2,4,0,0,0,0,0.5115721489,,0,0,0,0,0,5.5,17,17,56,30,17,17,0,5.5,0,56,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4802,5,4,2,0,0,0,0,0.6576901887,,0,0,0,30,0,0,17,5.5,30,0,43,17,0,5.5,0,43,5.5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4803,6,1,5,0,0,0,0,0.5305385708,,0,0,0,0,0,30,82,82,56,82,5.5,5.5,0,17,0,5.5,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4804,6,1,3,0,0,0,0,0.3659508873,,75,0,0,17,0,0,30,30,43,43,43,5.5,0,5.5,0,17,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4805,0,0,7,0,0,0,0,0.6233460245,,0,0,0,43,0,0,0,0,56,0,56,0,0,17,0,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4808,2,2,4,0,0,0,0,0.203426275,,0,0,0,0,5.5,0,69,69,43,30,17,17,0,0,0,56,5.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4809,6,4,3,0,0,0,0,0.269631717,,0,0,0,0,17,0,5.5,17,82,0,82,5.5,5.5,0,0,30,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4812,3,0,4,0,0,0,0,0.2070969782,,0,0,3000,5.5,0,0,56,43,43,17,30,17,0,17,0,69,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4814,6,1,4,0,0,0,0,0.5909609178,,0,0,0,5.5,5.5,5.5,43,30,56,43,17,30,0,5.5,5.5,43,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4817,9,0,5,0,0,0,0,0.3639047697,,0,0,0,30,0,5.5,0,0,5.5,0,56,0,0,5.5,0,56,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4818,5,2,0,0,0,0,0,0.3516975513,,0,0,0,17,0,0,0,0,82,0,56,17,0,0,0,17,69,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4820,6,0,7,0,0,0,0,0.2064007014,,0,0,0,5.5,0,0,5.5,5.5,69,5.5,69,5.5,5.5,5.5,0,17,43,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4821,4,0,3,0,0,0,0,0.6031724501,,0,0,0,0,0,0,17,17,43,30,43,30,0,0,30,43,5.5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4822,2,5,3,0,0,0,0,0.5842527657,,0,0,0,17,0,0,17,5.5,56,17,30,43,0,0,0,43,17,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4823,1,3,5,0,0,0,0,0.4566394307,,0,0,0,30,0,0,5.5,5.5,69,17,17,43,0,5.5,0,69,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4824,4,3,4,0,0,0,0,0.3551960659,,0,0,0,30,0,0,30,17,82,0,30,0,0,0,0,0,69,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4825,7,4,0,0,0,0,0,0.5483616542,,0,0,0,43,0,0,0,0,17,0,100,0,0,17,0,43,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4826,9,9,0,0,0,0,0,0.0341254156,,0,0,0,43,0,0,0,0,100,0,56,0,17,0,0,0,56,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4828,3,2,3,0,0,0,0,0.2575490606,,0,0,0,17,0,17,56,5.5,43,0,17,56,0,17,5.5,69,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4829,3,2,3,0,0,0,0,0.2875100809,,0,0,0,43,0,17,5.5,0,69,0,43,5.5,5.5,17,0,17,82,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4830,5,1,2,0,0,0,0,0.1848807611,,0,0,0,0,0,0,56,56,30,69,5.5,17,17,5.5,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4831,2,0,4,0,0,0,0,0.1909346642,,0,0,0,0,5.5,0,0,0,82,0,56,5.5,0,0,0,17,5.5,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4832,4,0,4,0,0,0,0,0.3039925715,,0,0,0,17,0,0,5.5,5.5,82,0,43,30,0,5.5,0,43,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4835,7,0,3,0,0,0,0,0.0635901401,,0,0,0,17,17,0,0,17,56,17,82,0,0,0,0,5.5,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4837,1,3,3,0,0,0,0,0.3216153101,,0,0,0,43,0,5.5,43,30,56,30,30,5.5,5.5,17,0,17,17,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4839,7,1,4,0,0,0,0,0.102660249,,0,0,0,17,0,0,5.5,5.5,43,5.5,69,30,0,0,0,17,30,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4840,2,6,2,0,0,0,0,0.207833679,,0,0,0,43,0,0,43,30,56,43,30,5.5,0,5.5,0,43,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4842,6,0,7,0,0,0,0,0.1794356397,,0,0,0,0,17,0,69,82,82,69,0,0,0,17,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
